ijcnn  lambda = 0.1
stepsize: SVRG¡¢SAG(0.01)  SAGA(0.0001)

SVRG: Epoch = 000, cost = 1.5944590811165680, optgap = 0.993172932970
SAG: PASS_GRAD = 10, cost = 0.2222152145330262, optgap = 0.0009520862, time = 9.979129
SAG: PASS_GRAD = 11, cost = 0.2219471998828295, optgap = 0.0006840715, time = 10.970097
SAG: PASS_GRAD = 12, cost = 0.2217675073613083, optgap = 0.0005043790, time = 11.955492
SAG: PASS_GRAD = 13, cost = 0.2216431711118795, optgap = 0.0003800428, time = 12.944420
SAG: PASS_GRAD = 14, cost = 0.2215524275290788, optgap = 0.0002892992, time = 13.931652
SAG: PASS_GRAD = 15, cost = 0.2214865518093479, optgap = 0.0002234235, time = 14.916967
SAG: PASS_GRAD = 16, cost = 0.2214374150062914, optgap = 0.0001742867, time = 15.910031
SAG: PASS_GRAD = 17, cost = 0.2214002193475159, optgap = 0.0001370910, time = 16.897390
SAG: PASS_GRAD = 18, cost = 0.2213717326063528, optgap = 0.0001086043, time = 17.886216
SAG: PASS_GRAD = 19, cost = 0.2213496783228580, optgap = 0.0000865500, time = 18.875084
SAG: PASS_GRAD = 20, cost = 0.2213324519076326, optgap = 0.0000693236, time = 19.865622
SAG: PASS_GRAD = 21, cost = 0.2213188928772154, optgap = 0.0000557645, time = 20.855792
SAG: PASS_GRAD = 22, cost = 0.2213081576445286, optgap = 0.0000450293, time = 21.858766
SAG: PASS_GRAD = 23, cost = 0.2212995821869151, optgap = 0.0000364538, time = 22.841936
SAG: PASS_GRAD = 24, cost = 0.2212927018358105, optgap = 0.0000295735, time = 23.829099
SAG: PASS_GRAD = 25, cost = 0.2212871636174706, optgap = 0.0000240353, time = 24.815033
SAG: PASS_GRAD = 26, cost = 0.2212826974164308, optgap = 0.0000195691, time = 25.799616
SAG: PASS_GRAD = 27, cost = 0.2212790885971291, optgap = 0.0000159602, time = 26.789748
SAG: PASS_GRAD = 28, cost = 0.2212761603811410, optgap = 0.0000130320, time = 27.780371
SAG: PASS_GRAD = 29, cost = 0.2212737801593560, optgap = 0.0000106518, time = 28.775195
SAG: PASS_GRAD = 30, cost = 0.2212718401472887, optgap = 0.0000087118, time = 29.770269
SAG: PASS_GRAD = 31, cost = 0.2212702583109234, optgap = 0.0000071300, time = 30.768774
SAG: PASS_GRAD = 32, cost = 0.2212689676602362, optgap = 0.0000058393, time = 31.755048
SAG: PASS_GRAD = 33, cost = 0.2212679114688206, optgap = 0.0000047831, time = 32.742005
SAG: PASS_GRAD = 34, cost = 0.2212670479637917, optgap = 0.0000039196, time = 33.738561
SAG: PASS_GRAD = 35, cost = 0.2212663413113634, optgap = 0.0000032130, time = 34.735745
SAG: PASS_GRAD = 36, cost = 0.2212657628118851, optgap = 0.0000026345, time = 35.729500
SAG: PASS_GRAD = 37, cost = 0.2212652886656115, optgap = 0.0000021603, time = 36.719531
SAG: PASS_GRAD = 38, cost = 0.2212649000481369, optgap = 0.0000017717, time = 37.715206
SAG: PASS_GRAD = 39, cost = 0.2212645816040638, optgap = 0.0000014533, time = 38.709860
SAG: PASS_GRAD = 40, cost = 0.2212643203332498, optgap = 0.0000011920, time = 39.703893
SAG: PASS_GRAD = 41, cost = 0.2212641062278295, optgap = 0.0000009779, time = 40.698998
SAG: PASS_GRAD = 42, cost = 0.2212639307004164, optgap = 0.0000008024, time = 41.695058
SAG: PASS_GRAD = 43, cost = 0.2212637867472737, optgap = 0.0000006584, time = 42.694310
SAG: PASS_GRAD = 44, cost = 0.2212636685446549, optgap = 0.0000005402, time = 43.693885
SAG: PASS_GRAD = 45, cost = 0.2212635716239260, optgap = 0.0000004433, time = 44.692782
SAG: PASS_GRAD = 46, cost = 0.2212634921961110, optgap = 0.0000003638, time = 45.691905
SAG: PASS_GRAD = 47, cost = 0.2212634270306426, optgap = 0.0000002987, time = 46.686781
SAG: PASS_GRAD = 48, cost = 0.2212633735591864, optgap = 0.0000002452, time = 47.688559
SAG: PASS_GRAD = 49, cost = 0.2212633296491030, optgap = 0.0000002013, time = 48.687836
SAG: PASS_GRAD = 50, cost = 0.2212632935383624, optgap = 0.0000001652, time = 49.686466
SAG: PASS_GRAD = 51, cost = 0.2212632639137017, optgap = 0.0000001356, time = 50.685175
SAG: PASS_GRAD = 52, cost = 0.2212632396112713, optgap = 0.0000001113, time = 51.679551
SAG: PASS_GRAD = 53, cost = 0.2212632196605950, optgap = 0.0000000913, time = 52.680695
SAG: PASS_GRAD = 54, cost = 0.2212632032903808, optgap = 0.0000000749, time = 53.683986
SAG: PASS_GRAD = 55, cost = 0.2212631898398473, optgap = 0.0000000615, time = 54.670295
SAG: PASS_GRAD = 56, cost = 0.2212631788032626, optgap = 0.0000000505, time = 55.662952
SAG: PASS_GRAD = 57, cost = 0.2212631697605273, optgap = 0.0000000414, time = 56.651534
SAG: PASS_GRAD = 58, cost = 0.2212631623412645, optgap = 0.0000000340, time = 57.643271
SAG: PASS_GRAD = 59, cost = 0.2212631562581864, optgap = 0.0000000279, time = 58.658197
SAG: PASS_GRAD = 60, cost = 0.2212631512646106, optgap = 0.0000000229, time = 59.641598
SAG: PASS_GRAD = 61, cost = 0.2212631471663680, optgap = 0.0000000188, time = 60.627920
SAG: PASS_GRAD = 62, cost = 0.2212631437987568, optgap = 0.0000000154, time = 61.614847
SAG: PASS_GRAD = 63, cost = 0.2212631410360462, optgap = 0.0000000127, time = 62.601080
SAG: PASS_GRAD = 64, cost = 0.2212631387667520, optgap = 0.0000000104, time = 63.584649
SAG: PASS_GRAD = 65, cost = 0.2212631369022843, optgap = 0.0000000086, time = 64.572665
SAG: PASS_GRAD = 66, cost = 0.2212631353699852, optgap = 0.0000000070, time = 65.561534
SAG: PASS_GRAD = 67, cost = 0.2212631341120301, optgap = 0.0000000058, time = 66.547091
SAG: PASS_GRAD = 68, cost = 0.2212631330814526, optgap = 0.0000000047, time = 67.536292
SAG: PASS_GRAD = 69, cost = 0.2212631322350105, optgap = 0.0000000039, time = 68.523598
SAG: PASS_GRAD = 70, cost = 0.2212631315396094, optgap = 0.0000000032, time = 69.506428
SAG: PASS_GRAD = 71, cost = 0.2212631309684029, optgap = 0.0000000026, time = 70.499906
SAG: PASS_GRAD = 72, cost = 0.2212631304992261, optgap = 0.0000000021, time = 71.493921
SAG: PASS_GRAD = 73, cost = 0.2212631301142530, optgap = 0.0000000018, time = 72.487167
SAG: PASS_GRAD = 74, cost = 0.2212631297984090, optgap = 0.0000000014, time = 73.469925
SAG: PASS_GRAD = 75, cost = 0.2212631295392256, optgap = 0.0000000012, time = 74.449705
SAG: PASS_GRAD = 76, cost = 0.2212631293265129, optgap = 0.0000000010, time = 75.441570
SAG: PASS_GRAD = 77, cost = 0.2212631291517710, optgap = 0.0000000008, time = 76.425300
SAG: PASS_GRAD = 78, cost = 0.2212631290081647, optgap = 0.0000000007, time = 77.410036
SAG: PASS_GRAD = 79, cost = 0.2212631288902680, optgap = 0.0000000005, time = 78.398793
SAG: PASS_GRAD = 80, cost = 0.2212631287934669, optgap = 0.0000000004, time = 79.388175
SAG: PASS_GRAD = 81, cost = 0.2212631287140752, optgap = 0.0000000004, time = 80.379963
SAG: PASS_GRAD = 82, cost = 0.2212631286489267, optgap = 0.0000000003, time = 81.372510
SAG: PASS_GRAD = 83, cost = 0.2212631285953722, optgap = 0.0000000002, time = 82.364035
SAG: PASS_GRAD = 84, cost = 0.2212631285513624, optgap = 0.0000000002, time = 83.355209
SAG: PASS_GRAD = 85, cost = 0.2212631285152131, optgap = 0.0000000002, time = 84.340809
SAG: PASS_GRAD = 86, cost = 0.2212631284855189, optgap = 0.0000000001, time = 85.323344
SAG: PASS_GRAD = 87, cost = 0.2212631284611420, optgap = 0.0000000001, time = 86.306256
SAG: PASS_GRAD = 88, cost = 0.2212631284411333, optgap = 0.0000000001, time = 87.285805
SAG: PASS_GRAD = 89, cost = 0.2212631284247144, optgap = 0.0000000001, time = 88.273021
SAG: PASS_GRAD = 90, cost = 0.2212631284112292, optgap = 0.0000000001, time = 89.257279
SAG: PASS_GRAD = 91, cost = 0.2212631284001450, optgap = 0.0000000001, time = 90.252193
SAG: PASS_GRAD = 92, cost = 0.2212631283910485, optgap = 0.0000000000, time = 91.240369
SAG: PASS_GRAD = 93, cost = 0.2212631283835729, optgap = 0.0000000000, time = 92.233708
SAG: PASS_GRAD = 94, cost = 0.2212631283774442, optgap = 0.0000000000, time = 93.219109
SAG: PASS_GRAD = 95, cost = 0.2212631283724087, optgap = 0.0000000000, time = 94.203379
SAG: PASS_GRAD = 96, cost = 0.2212631283682705, optgap = 0.0000000000, time = 95.186742
SAG: PASS_GRAD = 97, cost = 0.2212631283648737, optgap = 0.0000000000, time = 96.174227
SAG: PASS_GRAD = 98, cost = 0.2212631283620800, optgap = 0.0000000000, time = 97.159151
SAG: PASS_GRAD = 99, cost = 0.2212631283597865, optgap = 0.0000000000, time = 98.143328
SAG: PASS_GRAD = 100, cost = 0.2212631283579024, optgap = 0.0000000000, time = 99.129922
Max epoch reached: max_epochr = 100


========================================================================================
****************************************************************************************
========================================================================================

covtype 
lambda = 0.00001
steosize: SAGA(0.000001) SVRG¡¢SAG(0.01)

=================== SAGA ====================
SAGA: Epoch = 000, cost = 1.5852287986206164, optgap = 1.0699
SAGA: PASS_GRAD = 1, cost = 0.7622861065811678, optgap = 0.2470008388, time = 16.442852
SAGA: PASS_GRAD = 2, cost = 0.6824476347009431, optgap = 0.1671623669, time = 32.974567
SAGA: PASS_GRAD = 3, cost = 0.5908299979185008, optgap = 0.0755447301, time = 49.518735
SAGA: PASS_GRAD = 4, cost = 0.5553419347663063, optgap = 0.0400566670, time = 66.053560
SAGA: PASS_GRAD = 5, cost = 0.5430510960860163, optgap = 0.0277658283, time = 82.589608
SAGA: PASS_GRAD = 6, cost = 0.5264370087997413, optgap = 0.0111517410, time = 99.171416
SAGA: PASS_GRAD = 7, cost = 0.5360810912560492, optgap = 0.0207958234, time = 115.742302
SAGA: PASS_GRAD = 8, cost = 0.5191556022907027, optgap = 0.0038703345, time = 132.244002
SAGA: PASS_GRAD = 9, cost = 0.5178394696675001, optgap = 0.0025542019, time = 148.769172
SAGA: PASS_GRAD = 10, cost = 0.5166257354669938, optgap = 0.0013404677, time = 165.263888
SAGA: PASS_GRAD = 11, cost = 0.5160889178978579, optgap = 0.0008036501, time = 181.815950
SAGA: PASS_GRAD = 12, cost = 0.5163713739083387, optgap = 0.0010861061, time = 198.322007
SAGA: PASS_GRAD = 13, cost = 0.5158777827889469, optgap = 0.0005925150, time = 215.066445
SAGA: PASS_GRAD = 14, cost = 0.5173018449015040, optgap = 0.0020165771, time = 231.857750
SAGA: PASS_GRAD = 15, cost = 0.5167124196144843, optgap = 0.0014271518, time = 248.501880
SAGA: PASS_GRAD = 16, cost = 0.5161242079947014, optgap = 0.0008389402, time = 265.147580
SAGA: PASS_GRAD = 17, cost = 0.5152908597991764, optgap = 0.0000055920, time = 281.832679
SAGA: PASS_GRAD = 18, cost = 0.5152384288790743, optgap = -0.0000468389, time = 298.430773
Optimality gap tolerance reached: tol_optgap = 1e-12
=================== SVRG ====================

SVRG: Epoch = 000, cost = 0.9271655333124917, optgap = 0.411880265502
SVRG: epoch = 001, cost = 0.5173475476824532, optgap = 0.0020622799, time = 58.480730
SVRG: epoch = 002, cost = 0.5152649187901508, optgap = -0.0000203490, time = 121.657855
Optimality gap tolerance reached: tol_optgap = 1e-12

=================== SAG ====================
SAG: Epoch = 000, cost = 0.8661679992291120, optgap = 0.3509
SAG: PASS_GRAD = 1, cost = 0.5840389446155559, optgap = 0.0687536768, time = 17.331990
SAG: PASS_GRAD = 2, cost = 0.5578066727485822, optgap = 0.0425214049, time = 34.720753
SAG: PASS_GRAD = 3, cost = 0.5244886565796886, optgap = 0.0092033888, time = 52.387924
SAG: PASS_GRAD = 4, cost = 0.5197716537543868, optgap = 0.0044863859, time = 69.965534
SAG: PASS_GRAD = 5, cost = 0.5167655642052172, optgap = 0.0014802964, time = 87.616110
SAG: PASS_GRAD = 6, cost = 0.5159450794921241, optgap = 0.0006598117, time = 105.363821
SAG: PASS_GRAD = 7, cost = 0.5153600092245767, optgap = 0.0000747414, time = 123.160232
SAG: PASS_GRAD = 8, cost = 0.5152944903339748, optgap = 0.0000092225, time = 140.920880
SAG: PASS_GRAD = 9, cost = 0.5152564446141920, optgap = -0.0000288232, time = 159.133131
Optimality gap tolerance reached: tol_optgap = 1e-12
