=================== prox2-saga ====================
Accelerated SDCA: PASS_GRAD = 38, cost = 0.0025919478100160, optgap = Inf, time = 8.904426, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 39, cost = 0.0025937847242191, optgap = Inf, time = 9.134800, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 40, cost = 0.0025906085817092, optgap = Inf, time = 9.370223, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 41, cost = 0.0025929119435016, optgap = Inf, time = 9.604283, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 42, cost = 0.0025957571343303, optgap = Inf, time = 9.841249, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 43, cost = 0.0025962080640147, optgap = Inf, time = 10.072767, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 44, cost = 0.0025921217695401, optgap = Inf, time = 10.308716, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 45, cost = 0.0025884359821922, optgap = Inf, time = 10.543148, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 46, cost = 0.0026090837477049, optgap = Inf, time = 10.774604, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 47, cost = 0.0025879308390814, optgap = Inf, time = 11.009007, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 48, cost = 0.0025890336674652, optgap = Inf, time = 11.241189, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 49, cost = 0.0025892697179172, optgap = Inf, time = 11.478626, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 50, cost = 0.0025927610681296, optgap = Inf, time = 11.709608, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 51, cost = 0.0025881093451375, optgap = Inf, time = 11.942940, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 52, cost = 0.0025896616395031, optgap = Inf, time = 12.175117, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 53, cost = 0.0025877790300009, optgap = Inf, time = 12.414862, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 54, cost = 0.0025917453046502, optgap = Inf, time = 12.645209, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 55, cost = 0.0025877324889703, optgap = Inf, time = 12.880084, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 56, cost = 0.0025875470171953, optgap = Inf, time = 13.110632, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 57, cost = 0.0025879066763213, optgap = Inf, time = 13.346851, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 58, cost = 0.0025878312004440, optgap = Inf, time = 13.578810, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 59, cost = 0.0025886216551842, optgap = Inf, time = 13.812903, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 60, cost = 0.0025873047022813, optgap = Inf, time = 14.047521, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 61, cost = 0.0025874265126746, optgap = Inf, time = 14.279960, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 62, cost = 0.0025873012970834, optgap = Inf, time = 14.518103, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 63, cost = 0.0025874150331684, optgap = Inf, time = 14.748316, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 64, cost = 0.0025874625298774, optgap = Inf, time = 14.983337, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 65, cost = 0.0025874928403415, optgap = Inf, time = 15.213581, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 66, cost = 0.0025872662647133, optgap = Inf, time = 15.451139, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 67, cost = 0.0025872285726746, optgap = Inf, time = 15.682257, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 68, cost = 0.0025877451659675, optgap = Inf, time = 15.914137, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 69, cost = 0.0025873014779788, optgap = Inf, time = 16.144792, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 70, cost = 0.0025872102154368, optgap = Inf, time = 16.381226, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 71, cost = 0.0025873979571289, optgap = Inf, time = 16.613952, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 72, cost = 0.0025872077219635, optgap = Inf, time = 16.847938, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 73, cost = 0.0025872240742154, optgap = Inf, time = 17.079962, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 74, cost = 0.0025872108571326, optgap = Inf, time = 17.310926, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 75, cost = 0.0025872358643453, optgap = Inf, time = 17.545064, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 76, cost = 0.0025872189120731, optgap = Inf, time = 17.777274, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 77, cost = 0.0025872172656595, optgap = Inf, time = 18.011528, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 78, cost = 0.0025871859797016, optgap = Inf, time = 18.242481, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 79, cost = 0.0025872115982958, optgap = Inf, time = 18.481077, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 80, cost = 0.0025871848479590, optgap = Inf, time = 18.711326, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 81, cost = 0.0025872027793536, optgap = Inf, time = 18.945736, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 82, cost = 0.0025871844455952, optgap = Inf, time = 19.176974, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 83, cost = 0.0025871790350674, optgap = Inf, time = 19.412467, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 84, cost = 0.0025871899673508, optgap = Inf, time = 19.643214, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 85, cost = 0.0025872296076588, optgap = Inf, time = 19.880185, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 86, cost = 0.0025871818534636, optgap = Inf, time = 20.115532, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 87, cost = 0.0025871771186113, optgap = Inf, time = 20.360649, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 88, cost = 0.0025871749900370, optgap = Inf, time = 20.602319, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 89, cost = 0.0025871821730701, optgap = Inf, time = 20.835199, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 90, cost = 0.0025871874242574, optgap = Inf, time = 21.067975, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 91, cost = 0.0025871750683171, optgap = Inf, time = 21.301929, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 92, cost = 0.0025871737748252, optgap = Inf, time = 21.536427, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 93, cost = 0.0025871741741185, optgap = Inf, time = 21.766166, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 94, cost = 0.0025871783063081, optgap = Inf, time = 21.997251, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 95, cost = 0.0025871743322560, optgap = Inf, time = 22.228609, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 96, cost = 0.0025871748135280, optgap = Inf, time = 22.465586, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 97, cost = 0.0025871753649735, optgap = Inf, time = 22.695482, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 98, cost = 0.0025871736613196, optgap = Inf, time = 22.926432, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 99, cost = 0.0025871729016939, optgap = Inf, time = 23.158141, w_opt = Inf
Accelerated SDCA: PASS_GRAD = 100, cost = 0.0025871729295146, optgap = Inf, time = 23.392993, w_opt = Inf
